source_id,text,gold
AAW_ARB_20070318.0028-21,وقال مصدر امني ان «شخصين قتلا وأصيب خمسة آخرون بجروح في هجوم انتحاري بسيارة مفخخة»، مشيرا الى ان «الهجوم استهدف نقطة للتفتيش في منطقة الحارثية (غرب بغداد) بعيد الظهر»، حسبما أفادت وكالة الصحافة الفرنسية.,EVENT
AAW_ARB_20070330.0038-3,وذكرت المصادر أن قوة إسرائيلية مكونة من عدة آليات عسكرية اقتحمت البلدة فجراً، وحاصرت منزل ربيع عصاعصه الناشط في كتائب الأقصى ـ الجناح العسكري لحركة فتح، إلا أنه فر من منزله، فشن الجنود الإسرائيليون حملة تفتيش واسعة في البلدة بحثاً عنه، دارت خلالها مواجهات بالحجارة بين عشرات الشباب والجنود الإسرائيليين الذين أطلقوا النار بكثافة على راشقي الحجارة، فقتلوا عصاعصه بعد إصابته برصاصة في رأسه ووقوع الإصابتين.,EVENT
AAW_ARB_20070124.0038-5,وأدى انفجار سيارة مفخخة في منطقة الصدرية وسط بغداد الى «مقتل شخص وإصابة 11 آخرين بجروح»، حسب مصدر في الشرطة.,EVENT
AAW_ARB_20070222.0012-2,من ناحية ثانية، قتل عراقيان في ثاني تفجير لصهريج مفخخ محمل بغاز الكلور، فيما اعلن الجيش الاميركي مقتل اثنين من جنوده في عمليات قتالية بمحافظة الانبار.,EVENT
AAW_ARB_20080130.0044-10,وفي الموصل (370 كلم شمال بغداد)، أعلن الجيش الاميركي مقتل شخص وإصابة 15 آخرين في هجوم انتحاري بسيارة مفخخة استهدف دورية للجيش الاميركي وسط المدينة.,EVENT
AAW_ARB_20081031.0026-1,انفجرت سيارة مفخخة بعيد الساعة الحادية عشرة من صباح أمس في موقف السيارات التابع لجامعة نابارا (شمال البلاد) واسفرت عن إصابة 17 فردا بجروح طفيفة.,EVENT
AAW_ARB_20080314.0023-1,اعلنت مصادر رسمية مقتل ستة مدنيين افغان امس وجرح 37 شخصا بينهم اربعة جنود اميركيين في هجوم انتحاري بسيارة مفخخة استهدف موكبا لقوات اجنبية على طريق مطار كابل وتبنته حركة طالبان.,EVENT
AAW_ARB_20070107.0002-8,كما اصيب مدير مكتب وزير الداخلية في رام الله ايهاب سليمان غيظان بجروح خطرة في القدمين اثر اطلاق نار على قدميه بعد محاولة خطفه من امام مكتبه في البيرة في الضفة الغربية.,EVENT
AAW_ARB_20071004.0021-1,في تطور يشكل نكسة لجهود العراق لإقناع دول العالم بفتح سفارات لديه، أصيب سفير بولندا أمس عندما تعرضت قافلته الدبلوماسية لهجوم بعدة قنابل في وسط بغداد في ما وصفه مسؤولون بولنديون بأنه محاولة اغتيال.,EVENT
AAW_ARB_20080305.0028-4,والى الشرق من حي «الشجاعية»، شرق مدينة غزة، اطلقت طائرة استطلاع بدون طيار صاروخاً على مجموعة من المقاومين كانوا يتحركون شرق حي الشجاعية، الأمر الذي ادى الى مقتل احد عناصر كتائب القسام، الجناح العسكري لحركة حماس، ويدعى اسعد القهوجي، 23 عاماً.,EVENT
AAW_ARB_20080314.0023-11,اما الهجوم الاكثر دموية الذي نفذته طالبان في العاصمة فأسفر عن ثمانية قتلى بينهم ثلاثة اجانب ووقع في 14 يناير (كانون الثاني) في فندق سيرينا الفخم المحاط بحماية امنية مشددة.,EVENT
AAW_ARB_20080321.0036-7,وقتل شخص واصيب 13 آخرون بجروح في تفجير انتحاري بسيارة مفخخة في العاشر من الشهر الجاري امام فندق بالاس في السليمانية.,EVENT
AAW_ARB_20070617.0053-4,وذكرت صحيفة «دون» (الفجر) أن وزارة الداخلية في إقليم السند قالت في بيان إن الهجوم نفذه انتحاري يدعى محمد صديق وهو عضو في جماعة صغيرة مرتبطة بمنظمة إسلامية محظورة تسمى «عسكر جنقوي».,EVENT
AAW_ARB_20070920.0027-1,قبل اقل من اسبوع على موعد الجلسة النيابية الاولى لمحاولة انتخاب رئيس جديد للبنان، امتدت يد «الارهاب السياسي» لتطال النائب انطوان غانم الذي قتل مع 9 مواطنين آخرين على الاقل في تفجير سيارة مفخخة لدى مرور موكبه في محلة مستديرة الحايك بمنطقة سن الفيل (شرق بيروت) عصر امس.,EVENT
AAW_ARB_20071002.0042-8,وقال العميد سعيد احمد الجبوري المتحدث باسم شرطة المحافظة ان «استاذا جامعيا يعمل في جامعة الموصل قتل واصيب ستة اشخاص بينهم اربعة طلبة بجروح اثر انفجار سيارة مفخخة استهدفت دورية للشرطة قرب جامعة الموصل في حي المجموعة الثقافية شمال المدينة».,EVENT
AAW_ARB_20071026.0012-87,ففي 9 يونيو أطلق بعض الفدائيين النار على المقر الرئيسي للاستخبارات في العاصمة عمان وأصر الملك حسين على التوجه إلى موقع مسرح الهجوم، وتعرضت قافلة الملك لإطلاق نار مكثف أسفر عن مقتل أحد حراسه.,EVENT
AAW_ARB_20061118.0023-2,"واختطف 9 عراقيين في العملية، لكن تم إطلاق سراحهم لاحقا واحتفظ بالأجانب الخمسة, فيما اعلن لاحقا مقتل الرهينة النمساوي وتحرير رهينتين من الأجانب.",EVENT
AAW_ARB_20070424.0013-11,وقال مسؤول الاعلام في الحزب عبد الغني علي ان «سيارة مفخخة انفجرت قرب مقر حزبنا (بزعامة رئيس اقليم كردستان مسعود بارزاني) في تل اسقف (30 كلم شمال الموصل) مما اسفر عن مقتل عشرة اشخاص في الاقل واصابة عشرين آخرين».,EVENT
AAW_ARB_20071028.0019-4,كما قتل احد عناصر الشرطة وأصيب خمسة آخرون بجروح في هجومين بعبوات ناسفة استهدفا دوريتين للشرطة، جنوب كركوك وشرقها، وفقا لمصدر في الشرطة.,EVENT
AAW_ARB_20080921.0027-1,قال ضابط رفيع في الشرطة، ان 60 شخصا قتلوا وجرح 200 على الاقل امس في ما يشتبه بأنه هجوم انتحاري بسيارة ملغومة على فندق ماريوت في العاصمة الباكستانية اسلام أباد وقع بعد آذان المغرب بـ10 دقائق وان من المتوقع أن يرتفع العدد أكثر من ذلك.,EVENT
AAW_ARB_20070314.0114-9,في الأسبوع الماضي تفجرت سيارة مفخخة في شارع المتنبي، تاركة مشهدا بات مألوفا في بغداد.,EVENT
AAW_ARB_20070527.0038-9,ونقل عن شهود عيان القول إن الطائرات الاسرائيلية اطلقت صباح امس خمسة صواريخ على الموقع، الذي دمر بالكامل.,EVENT
AAW_ARB_20070220.0017-3,وأضاف البيان، الذي أوردته وكالة الصحافة الفرنسية، أن «المتمردين شنوا الهجوم على الموقع بسيارة مفخخة يقودها انتحاري».,EVENT
AAW_ARB_20071012.0037-2,وكان الجيش قد اعلن ان نحو 200 مسلح اسلامي ونحو 50 جنديا باكستانيا قتلوا بين الاحد والثلاثاء في ضربات جوية واشتباكات على الارض في اقليم شمال وزيرستان.,EVENT
AAW_ARB_20071002.0051-3,وقال المتحدث العسكري الميجر جنرال وحيد ارشاد ان 11 مدنيا وأربعة من رجال الشرطة قتلوا في التفجير الانتحاري الذي وقع في البلدة الموجودة في الإقليم الحدودي الشمالي الغربي.,EVENT
AAW_ARB_20070814.0030-15,وأدى هجوم انتحاري بسيارة مفخخة في ابريل (نيسان) الماضي الى مقتل 71 شخصا وإصابة 178 بينهم نساء وأطفال.,EVENT
AAW_ARB_20061115.0044-30,وفي تكريت، أسفر انفجار سيارة ملغومة في وسط المدينة، عن إصابة عشرة بينهم ثلاثة من رجال الشرطة.,EVENT
AAW_ARB_20071219.0043-1,اعلنت مصادر امنية وأخرى طبية عراقية مقتل اربعة اشخاص وإصابة سبعة آخرين بجروح في انفجار سيارة مفخخة وسط بغداد أمس.,EVENT
AAW_ARB_20081110.0023-10,وفي مدريد قال متحدث باسم الجيش الاسباني ان جنديين اسبانيين قتلا واصيب ثالث بجراح خطيرة في هجوم انتحاري امس بجنوب اقليم هرات غرب افغانستان.,EVENT
AAW_ARB_20080922.0032-21,ـ 10: قتل 20 شخصا على الأقل وحوالي 30 جريحا في هجوم بقنبلة يدوية وأسلحة خفيفة على مسجد في منطقة دير المحاذية لأفغانستان.,EVENT
AAW_ARB_20071231.0042-5,كما تعرضت ثكنة الغلاوية في الشمال لاعتداء أسفر عن مقتل ثلاثة جنود، وقد تبناه «تنظيم القاعدة في بلاد المغرب الإسلامي».,EVENT
AAW_ARB_20081110.0023-3,وقتل 150 مدنيا افغانيا على الاقل في سلسلة من الضربات الجوية الاميركية التي اخطأت اهدافها مما قوض تأييدا عاما لاستمرار وجود اكثر من 60 الفا من القوات التي يقودها حلف شمال الاطلسي وقوات التحالف بقيادة الولايات المتحدة في افغانستان.,EVENT
AAW_ARB_20080218.0020-1,اسفر هجوم انتحاري نفذته امرأة أمس في سوق الكرادة وسط بغداد عن مقتل ثلاثة على الإقل وإصابة أربعة في أحدث هجوم من نوعه تنفذه امرأة.,EVENT
AAW_ARB_20080507.0007-4,ونقلت وكالة الصحافة الفرنسية عن الخبيرة قولها ان 12 امرأة نفذت عمليات انتحارية في العراق في الاشهر الثلاثة الاولى من العام الجاري مقابل 11 امرأة بين 2003 و2007 .,EVENT
AAW_ARB_20080220.0024-51,وخلال تنقلهم في سيارة في المدينة اصاب صاروخ اسرائيلي السيارة وقتلهم جميعاً.,EVENT
AAW_ARB_20070910.0054-23,أطلقت بعد حلول الليل طائرة بلا طيار من نوع بريداتور وتوجهها «سي.آي.ايه»، صواريخ على بيتين في قرية دمادولا التي تقع شمال شرقي باكستان، على بعد أميال قليلة من الحدود مع أفغانستان.,EVENT
AAW_ARB_20080817.0009-9,من ناحية ثانية، أعلنت مصادر امنية وأخرى طبية عراقية مقتل ستة اشخاص وإصابة 11 آخرين في انفجار سيارة مفخخة استهدف امس الزوار الشيعة في بغداد الذين كانوا في طريقهم الى كربلاء.,EVENT
AAW_ARB_20070418.0033-14,في تطور اخر قالت مصادر فلسطينية إن وحدة اسرائيلية خاصة اغتالت قبل ظهر امس الثلاثاء ناشطاً في كتائب الاقصى من بلدة قباطية شرق مدينة جنين، اقصى شمال الضفة.,EVENT
AAW_ARB_20081122.0039-12,وكان نفس الإقليم الحدودي، قد تعرض لقصف صاروخي في وقت سابق الأربعاء، أسفر عن سقوط خمسة قتلى على الأقل وإصابة سبعة آخرين.,EVENT
AAW_ARB_20080219.0002-16,وقتل مهاجم انتحاري 47 شخصا في هجوم على انصار زعيمة المعارضة الراحلة بي نظير بوتو يوم السبت.,EVENT
AAW_ARB_20080718.0008-14,وكان الوحيدي أطلق عدة أعيرة نارية على مجموعة اعتقد انهم سياح غربيون في منطقة المدرج الروماني وسط عمان حيث كانت جوقة الكسليك اللبنانية قد احيت أمسية موسيقية لبنانية ـ أردنية نظمها المعهد الوطني للموسيقى فأصاب ستة بجروح ثم حاول الانتحار اثناء القاء القبض عليه.,EVENT
AAW_ARB_20080719.0047-9,فاطلقت النار باتجاهها ما ادى الى مقتل شخص وجرح اثنين من الركاب، تم نقلهم الى المستشفى الاسلامي.,EVENT
AAW_ARB_20070215.0004-2,وقالت وكالة أنباء الجمهورية الإسلامية الإيرانية إن سيارة مفخخة فجرت حافلة مملوكة للحرس الثوري.,EVENT
AAW_ARB_20071101.0065-9,واشتعل القتال يوم الخميس الماضي عندما أسفر تفجير انتحاري استهدف سيارات تابعة للجيش عن سقوط 21 قتيلا.,EVENT
AAW_ARB_20070808.0020-6,وقتل اول من امس 4 جنود إثيوبيين في هجوم شنه مسلحون صوماليون مجهولون، على ثكنة للقوات الإثيوبية في منطقة «اكس كونترول» بشمال شرقي مقديشو.,EVENT
AAW_ARB_20061114.0014-7,وكان الجيش الاميركي قد أعلن أمس مقتل اثنين من جنوده، واصابة اثنين، في هجوم انتحاري في محافظة صلاح الدين، شمال بغداد أول من أمس.,EVENT
AAW_ARB_20070419.0012-16,وفي هجوم اخر، اكد مصدر عسكري «مقتل اربعة من عناصر الشرطة وإصابة ستة اشخاص بجروح في هجوم انتحاري بسيارة مفخخة استهدف دورية للشرطة في منطقة عوريج (غرب)».,EVENT
AAW_ARB_20080602.0047-24,ثلاثة جرحى في تفجير لـ«إيتا» في منطقة الباسك  * مدريد ـ «الشرق الاوسط»: أعلنت سلطات اقليم الباسك ان قنبلة انفجرت امس شمال اسبانيا، مما اسفر عن اصابة ثلاثة اشخاص بجروح طفيفة بعد اتصال اجرته منظمة «ايتا» المسلحة الانفصالية للتحذير عن هذا الهجوم.,EVENT
AAW_ARB_20070718.0031-19,كذلك، أعلنت الشرطة ان عشرة على الأقل قتلوا في هجوم انتحاري بسيارة ملغومة استهدف دورية للجيش العراقي في شرق بغداد.,EVENT
AAW_ARB_20070810.0015-11,وكانت فرقة مظلية من قوات مكافحة الإرهاب قد قتلت أول من أمس أربعة من المتهمين بالهجوم الانتحاري الذي نفذته خلية من «القاعدة» على قافلة سياحية في معبد بلقيس القريب من مدينة مأرب .,EVENT
AAW_ARB_20080702.0022-9,كما قال مصدر أمني في شرطة محافظة ديالى إن شرطيا قتل بانفجار سيارة مفخخة استهدفت نقطة تفتيش تابعة للشرطة في قرية الندة التابعة لقضاء خانقين (155 كم شمال شرق بعقوبة)، ما أسفر عن مقتل شرطي وإصابة 18 بينهم ثمانية من أفراد الشرطة.,EVENT
AAW_ARB_20080721.0027-4,واوضح ان القوات الاجنبية امرت بضربات جوية على مركز الشرطة اسفرت عن مقتل تسعة من رجال الشرطة واصابة اربعة اخرين بينهم رئيس شرطة المقاطعة.,EVENT
AAW_ARB_20080331.0046-9,وفي بيجي، قال ضابط في الشرطة إن خمسة اشخاص على الأقل قتلوا وأصيب حوالي تسعة بجروح في هجوم انتحاري بسيارة مفخخة استهدفت قوات الصحوة.,EVENT
AAW_ARB_20080427.0008-4,الى ذلك، قال مصدر أمني إن انتحاريا يقود سيارة مفخخة فجر نفسه قرب مقر للصحوة في شارع العمل الشعبي في منطقة العامرية بعد ظهر أمس «مما أسفر عن مقتل اثنين من مجلس أعيان الصحوة، وإصابة ثمانية آخرين، بينهم ابو العبد قائد صحوة العامرية».,EVENT
AAW_ARB_20081123.0032-8,وكان مسؤول في اجهزة الامن الباكستانية قد اعلن في وقت سابق امس مقتل ما لا يقل عن ثلاثة مسلحين اسلاميين في المناطق القبلية شمال غربي باكستان في غارة شنتها طائرة بدون طيار تابعة للقوات الاميركية التي تقاتل طالبان في افغانستان المجاورة.,EVENT
AAW_ARB_20070301.0012-16,من جانب آخر، أفاد قاسم دخيل مسؤول الادارة المحلية لمدينة سنجار (80 كلم غرب الموصل) بأن مسلحين فجروا في وقت مبكر من صباح أمس الطريق الرئيسي الذي يربط المدينة بالمناطق المجاورة لها.,EVENT
AAW_ARB_20070107.0002-7,وطاولت عمليات الخطف اثنين من المسؤولين في حماس، ففي نابلس قام مسلحون مقنعون بخطف نائب رئيس البلدية مهدي حنبلي من سيارته، ولم يعرف اي شيء عن مصيره.,EVENT
AAW_ARB_20080119.0040-2,وأكد شهود عيان لـ«الشرق الأوسط»، أن أكثر من عشرين قذيفة هاون وصاروخ انطلقت من منطقة الفيحاء في الضفة الشرقية لشط العرب باتجاه قاعدة المطار، أعقبها بقليل صوت انفجارات لقنابل طائرات عسكرية أطلقت قذائفها على مكان قريب من إطلاق القذائف.,EVENT
AAW_ARB_20071029.0012-5,من ناحية ثانية، قتل سبعة اشخاص واصيب 25 اخرون بجروح في هجوم انتحاري بسيارة مفخخة استهدفت مدنيين.,EVENT
AAW_ARB_20080117.0015-3,وقال اللواء الركن عبد الكريم الربيعي قائد عمليات ديالى، ان «انتحارية ترتدي حزاما ناسفا فجرت نفسها في بلدة خان بني سعد (50 كلم شمال شرق بغداد) ما اسفر عن مقتل ثمانية اشخاص على الاقل واصابة سبعة اخرين».,EVENT
AAW_ARB_20061113.0017-1,قتل 58 شخصا وأصيب عشرات آخرون أمس في أعمال عنف متفرقة في العراق، كان أشدها عنفا هجوم انتحاري مزدوج استهدف مركزا للمتطوعين في الشرطة العراقية في غرب بغداد.,EVENT
AAW_ARB_20081218.0036-2,وقال مصدر امني عراقي ان «ثمانية اشخاص على الاقل قتلوا واصيب حوالى 43 اخرين بجروح جراء انفجار سيارة مفخخة مركونة عند مقر لشرطة المرور تبعها انفجار عبوة ناسفة، قرب مستشفى الكندي» في جانب الرصافة شرق نهر دجلة، وسط بغداد.,EVENT
AAW_ARB_20080802.0016-17,وقال العقيد فراس العبيدي من الشرطة ان «جنديين عراقيين قتلا بانفجار عبوة ناسفة استهدفت دوريتهما في ناحية الرشاد (45 كلم جنوب كركوك)».,EVENT
AAW_ARB_20071231.0022-38,* 27 يوليو: مقتل 13 معظمهم من أفراد الشرطة في هجوم انتحاري بقنبلة في مطعم قرب المسجد الأحمر بإسلام أباد.,EVENT
AAW_ARB_20080421.0041-14,وأفادت وزارة الداخلية في الباسك بأن الحادث الذي وقع عندما انفجرت قنبلة أمام مكاتب الحزب في بلدة إلجويبار الصغيرة بالقرب من سان سباستيان، لم يسفر عن وقوع أي إصابات.,EVENT
AAW_ARB_20070328.0048-4,كذلك، تعرضت قاعدة تابعة للجيش في شرق الجزيرة أمس الى هجوم انتحاري، نسب الى المتمردين التاميل، واسفر عن مقتل اربعة جنود على الاقل وجرح 10 آخرين.,EVENT
AAW_ARB_20081025.0029-8,وكانت رئيسة الوزراء السابقة، بي نظير بوتو، قد قتلت في هجوم انتحاري في مدينة روالبندي في ديسمبر (كانون الاول).,EVENT
AAW_ARB_20080328.0031-7,ويبدو ان الجيش الاسرائيلي كان يرصد تحركاتهم، فما أن انتهوا من عملهم واستقلوا سيارتهم، حتى هاجمتهم قوة من وحدة المستعربين وقتلتهم جميعا.,EVENT
AAW_ARB_20070507.0025-1,واعلنت مصادر أمنية عراقية، أمس، مقتل 42 شخصا وإصابة عشرات آخرين بجروح، في انفجار سيارة مفخخة قرب سوق شعبي في حي البياع (جنوب غرب العاصمة).,EVENT
AAW_ARB_20081122.0039-8,واول من امس لقي سبعة أشخاص على الأقل مصرعهم وأُصيب ستة آخرون في هجوم انتحاري داخل أحد المساجد في شمال غرب باكستان، بينما كان العشرات مجتمعين في المسجد لأداء الصلاة.,EVENT
AAW_ARB_20080808.0018-7,ونقلت وكالة أنباء الاناضول عن شهود ان اشخاصا مختبئين خلف اشجار المقبرة عمدوا الى القاء المتفجرات.,EVENT
AAW_ARB_20080918.0038-6,ـ 30 ديسمبر (كانون الاول) 2002: مقتل ثلاثة اطباء اميركيين واصابة رابع بجروح في هجوم مسلح نفذه متطرف اسلامي ضد مستشفى للكنيسة المعمدانية في جنوب صنعاء.,EVENT
AAW_ARB_20080515.0011-27,وأشارت المصادر الى ان المزارع ابراهيم صالحة، عشرين عاماً، قتل بينما كان يقوم بفلاحة أرضه، في حين قتل باسم عاشور من كتائب القسام، الجناح العسكري لحركة حماس، عندما كان يتصدى للقوات الاسرائيلية في منطقة «جبل الكاشف» شرق جباليا.,EVENT
AAW_ARB_20061116.0068-29,كما خطف مسلحون قبل خمسة ايام، عددا من الاشخاص في ما يسمى بـ«مثلث الموت» جنوب بغداد، حيث تكثر عمليات الخطف والقتل.,EVENT
AAW_ARB_20070509.0035-30,وفي الديوانية (180 كم جنوب) قتل أحد عناصر الشرطة بنيران مسلحين مجهولين وسط الديوانية، بحسب مصدر في الشرطة.,EVENT
AAW_ARB_20080923.0005-1,أعلنت القنصلية الافغانية ان مجهولين خطفوا امس القنصل الافغاني العام في بيشاور شمال غرب باكستان وقتلوا سائقه في كمين.,EVENT
AAW_ARB_20061122.0015-5,* 21 مايو(أيار) 2005: اغتيال الأمين العام السابق للحزب الشيوعي جورج حاوي في اعتداء بسيارة مفخخة في بيروت.,EVENT
AAW_ARB_20080425.0039-1,الجيش التركي يضرب مسلحين في شمال العراق  * أنقرة ـ رويترز: قال الجيش التركي في بيان نشر على موقعه على الانترنت، أمس ان طائراته قصفت مجموعة من المتمردين الاكراد في شمال العراق أمس، بينما كانوا يحاولون التسلل الى داخل الاراضي التركية.,EVENT
AAW_ARB_20061115.0044-19,وقالت مصادر بوزارة الداخلية إن 13 شخصا أصيبوا أيضا بعدما نفذت القوات الأميركية ضربة جوية إثر تعرض قواتها لإطلاق نار من جانب عناصر من جيش المهدي.,EVENT
AAW_ARB_20070206.0012-6,كما أدى انفجار سيارة مفخخة متوقفة على جانب الطريق في شارع الصناعة (وسط بغداد) على مقربة من مستشفى للاطفال، الى مقتل ثمانية اشخاص وإصابة 40 آخرين بجروح، حسبما افادت المصادر.,EVENT
AAW_ARB_20071208.0036-23,وقال ان «سيارة مفخخة انفجرت قرب مقر مجلس للصحوة في ضاحية المنصورية الواقعة في بلدة المقدادية (100 كلم شمال شرقي بغداد)، مما أدى الى مقتل عشرة اشخاص على الاقل وإصابة آخرين بجروح».,EVENT
AAW_ARB_20070203.0016-6,وافاد بيان عسكري اميركي، اوردته وكالة رويترز، بأن القوات الاميركية تعرضت لهجوم في الرمادي مساء الخميس بأسلحة صغيرة.,EVENT
AAW_ARB_20070401.0071-1,لاغوس ـ ا.ف.ب: خطف موظف بريطاني يعمل في احدى منصات النفط في المياه النيجيرية أمس، حسب مصدر في قطاع النفط.,EVENT
AAW_ARB_20080913.0025-22,كما تزامن مع غارة جوية شنتها طائرة اميركية بدون طيار على الارجح فجر امس واسفرت عن سقوط 12 قتيلا.,EVENT
AAW_ARB_20080206.0078-7,تحدث التقرير أيضاً عن استمرار انتهاكات حقوق الانسان بالعراق من جانب القنوات الأمريكية التي لم تتوقف عن تعذيب المحتجزين، إضافة الى احتجازهم في مراكز اعتقال سرية تمارس فيها تلك الانتهاكات على نطاق واسع.,EVENT
AAW_ARB_20070901.0024-1,اعلنت وزارة الداخلية الافغانية وقوات الحلف الاطلسي مقتل جندي أفغاني امس واصابة اربعة اخرين، بينهم عسكريون من القوة الدولية في هجوم انتحاري بسيارة مفخخة في كابل.,EVENT
AAW_ARB_20070526.0034-7,وأضاف أن عبوة ناسفة تمت زراعتها وسط النفايات في شارع القدس قرب (محطة الوقود) في مدينة الصدر انفجرت ودمرت ساحبة لرفع النفايات وأصابت سائقها «إضافة إلى استشهاد احد المواطنين المارين بالقرب من الانفجار».,EVENT
AAW_ARB_20081215.0020-5,واضاف «ان عبد الحنان الموظف في اللجنة الانتخابية خطف من منزله مساء امس على يد عشرة متمردين مسلحين» في الاقليم نفسه.,EVENT
AAW_ARB_20081006.0036-3,وتأتي تصريحاته عقب مقتل 15 جنديا تركيا الجمعة في هجوم شنه متمردون قيل انهم تسللوا من قواعدهم في شمال العراق على موقع على الحدود تحت غطاء من نيران الأسلحة الثقيلة شمال العراق.,EVENT
AAW_ARB_20080220.0032-2,وعملية التفجير التي وقعت في منطقة سنية، استهدفت واحدة من اهم العتبات الشيعية، القبة الذهبية لمرقد الامامين علي الهادي والحسن العسكري في سامراء.,EVENT
AAW_ARB_20080523.0021-3,وقال مصدر في شرطة صلاح الدين، وكبرى مدنها تكريت، ان «ثمانية اشخاص، بينهم طفلان، قتلوا جراء ضربة جوية اميركية».,EVENT
AAW_ARB_20071124.0043-20,وفي مدينة الموصل، قال العميد عبد الكريم الجبوري من شرطة المدينة ان «خمسة اشخاص بينهم اثنان من عناصر الشرطة قتلوا واصيب خمسة اخرين بجروح في هجوم انتحاري بسيارة مفخخة».,EVENT
AAW_ARB_20070920.0030-11,ـ 13 يونيو (حزيران) 2007: اغتيال النائب وليد عيدو، عضو كتلة «المستقبل» النيابية بانفجار سيارة مفخخة في بيروت.,EVENT
AAW_ARB_20061117.0010-8,وقال مصدر في الشرطة، ان شخصا قتل واصيب اربعة في انفجار سيارة مفخخة متوقفة بالقرب من محطة كهرباء في حي القاهرة شمال شرق بغداد.,EVENT
AAW_ARB_20070204.0001-2,وقالت مصادر في وزارتي الداخلية والدفاع، ان «انتحاريا يقود شاحنة مفخخة فجر نفسه وسط سوق في منطقة الصدرية، ذات الغالبية الشيعية القريبة من حي الفضل مطلع المساء».,EVENT
AAW_ARB_20071219.0043-3,وقالت مصادر امنية ان «سيارة مفخخة مركونة على جانب الطريق في شارع النضال (وسط بغداد) انفجرت لدى مرور دورية للشرطة، مما ادى الى مقتل اربعة وإصابة سبعة بجروح»، حسبما افادت وكالة الصحافة الفرنسية.,EVENT
AAW_ARB_20070626.0043-21,وفي تطورات أمنية أخرى، قتل ثمانية من عناصر الشرطة على الاقل وأصيب 31 آخرون بجروح عندما فجر انتحاري يقود سيارة مفخخة نفسه وسط حشد للشرطة في الحلة (100 كم جنوب بغداد) صباح امس، حسبما افادت وكالة الصحافة الفرنسية.,EVENT
AAW_ARB_20061203.0012-4,وذكر شاهد عيان ان اثنين من التفجيرات وقعا في سوق خضراوات مكتظ بنساء يتسوقن في منطقة الصدرية، قرب الوسط التجاري لبغداد.,EVENT
AAW_ARB_20071125.0018-9,وكان انصار بهانغا قاموا منذ نهاية اغسطس (آب) بعدة عمليات ضد الجيش المالي في شمال البلاد وخطفوا 50 شخصا لا يزال 20 منهم مخطوفين.,EVENT
AAW_ARB_20080830.0015-10,وكان مسجد سلمان بمدينة صعدة قد شهد مذبحة بتفجير دراجة مفخخة في مايو (أيار) من العام الحالي وقتل فيه 13 وجرح 45 من المصلين كان بينهم العديد من العسكريين والموظفين الحكوميين الذين اعتادوا أداء الصلاة في مسجد سلمان.,EVENT
AAW_ARB_20080422.0040-1,* بعقوبة ـ أ.ف.ب: أعلنت مصادر أمنية وأخرى طبية عراقية مقتل ثلاثة من عناصر قوات الصحوة وإصابة أربعة اشخاص بينهم امرأة وطفل، في هجوم انتحاري نفذته امرأة الاثنين وسط مدينة بعقوبة، كبرى مدن محافظة ديالى المضطربة، شمال شرقي بغداد.,EVENT
AAW_ARB_20081203.0033-7,وأمس قتل سائقا شاحنات كانا ينقلان إمدادات الى أفغانستان في هجوم بقنابل يدوية وبنادق بالقرب من بيشاور.,EVENT
AAW_ARB_20061115.0044-14,وقال سكان في المدينة إن دبابات أميركية أطلقت نيرانها على المنطقة، وأن القتلى ليسوا من المسلحين.,EVENT
AAW_ARB_20071125.0035-18,ولكن خلال شهر واحد اغتيل كرامي في متفجرة زرعت في طائرة هليكوبتر كان يستقلها بين بيروت وطرابلس.,EVENT
AAW_ARB_20080824.0024-14,وأكد الجنرال علي ان عددا من مخابئ المتمردين المفترضين في كابال، تم تدميرها خلال العملية التي شاركت فيها مروحيات قتالية، بالإضافة الى سلاح المدفعية.,EVENT
AAW_ARB_20061122.0015-8,* 12 ديسمبر(كانون الأول) 2005: اغتيال الصحافي والنائب جبران تويني بتفجير سيارة مفخخة بموكبه قبل اقل من 24 ساعة على عودته الى لبنان.,EVENT
AAW_ARB_20080919.0023-8,وقال العميد سرحد قادر مدير شرطة الاقضية والنواحي، «انفجرت عبوة ناسفة اليوم (الخميس) في قرية (كرحه بازان) بالطريق العام الواصل بين الرياض والحويجة 50 كيلومترا غرب كركوك، مما أدى الى إصابة اثنين من المدنيين بجروح»، حسبما افادت به وكالة الأنباء الألمانية «د ب أ».,EVENT
AAW_ARB_20070108.0019-7,وبحسب التقرير، قام عدد من جنود «المارينز» بقتل المدنيين بعدما فجرت عبوة ناسفة إحدى مركباتهم، وتسببت بمقتل جندي أميركي.,EVENT
AAW_ARB_20071202.0016-16,من جهته، اعلن الجيش الاميركي مقتل أحد جنوده في انفجار قنبلة لدى مرور قافلته قرب بعقوبة شمال بغداد.,EVENT
AAW_ARB_20080630.0028-7,وأوضحت المصادر أن «مسلحين مجهولين اغتالوا العميد جبار مساعد، مدير استخبارات الشرطة الوطنية في البصرة».,EVENT
AAW_ARB_20071202.0016-13,كما اعلن مصدر من شرطة النجف مقتل شخص أثر انفجار عبوة ناسفة كان يقوم بزرعها مع شخصين آخرين شمال مدينة النجف.,EVENT
