source_id,text,gold
maven-valid-7763,"According to a head of the Prague Fire Service, gas could be smelled in the area following in the blast, causing risk of further explosions.",EVENT
maven-valid-4065,"Up to 8,000 people were evacuated in Victoria at the height of the crisis and a state of disaster was declared for the first time in South Australia's history.",EVENT
maven-valid-2940,The British 2nd Parachute Brigade was part of the Operation Rugby airborne landings in August 1944.,EVENT
maven-valid-660,"The Comyns had ruled Buchan for nearly a century, from 1214, when William Comyn inherited the title from his wife.",EVENT
maven-valid-513,Five Brazilians returned to Brazil on December 27 on an airplane of the Brazilian Air Force.,EVENT
maven-valid-7308,"As Calvin made a second Mexican landfall near the southern tip of Baja California peninsula late on July 8, it weakened to a tropical depression.",EVENT
maven-valid-5302,The landing party was supported by 22 ships from three navies.,EVENT
maven-valid-112,"The native and mixed-race populations continued to influence the territory's culture and politics, even at the end of the territorial era, though by the time statehood was achieved that influence was in steep decline.",EVENT
maven-valid-3777,"American strategic bombing raids in June-July 1944 seriously damaged twenty-four synthetic oil plants and sixty-nine refineries, which brought 98% of all of Germany’s aviation fuel plants to halt and dropped monthly synthetic oil production to 51,000 tons.",EVENT
maven-valid-3663,"It is the most destructive hurricane to ever hit Florida/Bahamas in terms of structures damaged or destroyed, and was the costliest in financial terms until Hurricane Dorian surpassed it 27 years later.",EVENT
maven-valid-6530,"The first team's report, which was commissioned by the Yugoslav government, concluded that those killed, who included a woman and 12-year-old child, were all separatist guerrillas and not civilians.",EVENT
maven-valid-5209,This win represented their 4th World Cup title in succession and was despite losing their first ever World Cup game to New Zealand in the major semi final.,EVENT
maven-valid-5558,"Within hours, in the morning of 24 February, the torpedoed her, killing an estimated 781 refugees plus 10 crew, making it the Black Sea's largest exclusively civilian naval disaster of World War II.",EVENT
maven-valid-3405,Torrential rain also affected south Florida and the Bahamas.,EVENT
maven-valid-4102,"This time, Czarniecki ordered to murder all residents, and burn the town to the ground.",EVENT
maven-valid-1004,These actions elicited strong criticism from Chinese media and online communities.,EVENT
maven-valid-3224,"The Southern Song, however, quickly returned to economic prosperity, and trade with the Jin was lucrative despite decades of warfare.",EVENT
maven-valid-4593,"The Turkish press, conveying the news in Turkey, was silent about the arrest and instead insinuated that Greeks had set off the bomb.",EVENT
maven-valid-4261,It was the last of many questionable finishes over the years that hastened the IIHF to change the format of the tournament.,EVENT
maven-valid-6566,Protesters gained control of the presidential administration and Yanukovych's private estate.,EVENT
maven-valid-2046,"The XV Commonwealth Games (French: ""XV Jeux du Commonwealth"") marked South Africa's return to the Commonwealth Games following the apartheid era, and over 30 years since the country last competed in the Games in 1958.",EVENT
maven-valid-752,"Twelve NATO members contributed forces to the operation and, by its end on 20 December 1995, NATO pilots had flown 100,420 sorties.",EVENT
maven-valid-3502,General Maude spent the rest of 1916 rebuilding his army.,EVENT
maven-valid-4286,"The fourth hurricane and third major hurricane of the season, this storm developed from a tropical wave over the Caribbean Sea on September 18.",EVENT
maven-valid-5129,Defending champions Australia won the tournament for the third time after defeating the Netherlands 6–1 in the final.,EVENT
maven-valid-1766,"While India suffered no losses, Pakistan lost a minesweeper, a destroyer, a cargo vessel carrying ammunition, and fuel storage tanks in Karachi.",EVENT
maven-valid-5367,The passenger coaches were crushed between the goods waggons and the tender.,EVENT
maven-valid-4827,Both Afghanistan and Ireland were likely to be granted Test status before the proposed 2018 ICC Test Challenge.,EVENT
maven-valid-6886,"The shooting remains controversial not only because the killer's motive remains unknown, but also because of purposefully withholding information from the public by the authorities and what is generally perceived as a failed police action.",EVENT
maven-valid-1073,"On 5 July 2012, the National Diet of Japan Fukushima Nuclear Accident Independent Investigation Commission (NAIIC) found that the causes of the accident had been foreseeable, and that the plant operator, Tokyo Electric Power Company (TEPCO), had failed to meet basic safety requirements such as risk assessment, preparing for containing collateral damage, and developing evacuation plans.",EVENT
maven-valid-291,"By the time it came ashore near Silkwood, Queensland at 0445 UTC on 1 February, it was producing Category 3-force winds on the Australian tropical cyclone intensity scale and a minimum atmospheric pressure of 957 mbar (28.38 inHg).",EVENT
maven-valid-939,Cast members are dressed as people would have been dressed during the 1560s.,EVENT
maven-valid-5974,The album is Arnel Pineda's second since joining the band in 2007.,EVENT
maven-valid-7635,"Land interaction weakened Ignacio to an 80 mph (130 km/h) hurricane by the time it made landfall near La Paz, and it dissipated on August 27 in the central region of the Baja California peninsula.",EVENT
maven-valid-5275,"The election, held on 6 May, resulted in the first hung parliament in the UK in 36 years, sparking a series of negotiations which would form the first coalition government since the Second World War.",EVENT
maven-valid-7086,"Benbow's resolution to pursue the French, in what proved to be his last fight, proved irresistible to the public imagination.",NO_EVENT
maven-valid-7913,"The professional wrestling section of the Canadian Online Explorer website rated the entire event a six and a half out of ten, higher than the 2006 event's rating of six.",NO_EVENT
maven-valid-1555,Bhindranwale later on made the sacred temple complex an armoury and headquarters.,NO_EVENT
maven-valid-7222,Because of this the sincerity of the government came into question.,NO_EVENT
maven-valid-7123,"Every year it features roughly 3,000 artists from 30-odd countries, more than 650 concerts (including 450 free outdoor performances), and welcomes over 2 million visitors (12.5% of whom are tourists) as well as 300 accredited journalists.",NO_EVENT
maven-valid-458,"Nationalist ""Drive on Madrid"" (August–October 1936).",NO_EVENT
maven-valid-4675,Le Sars is a commune in the Pas-de-Calais department in the Nord-Pas-de-Calais region of France.,NO_EVENT
maven-valid-7901,"Zone in Orlando, Florida.",NO_EVENT
maven-valid-2801,The tour made headlines within the rock community due to a highly publicized altercation between the bands' respective lead vocalists.,NO_EVENT
maven-valid-5426,Rammasun is a Siamese word for thunder god.,NO_EVENT
maven-valid-1437,The arsenal commander ordered the completion of tally and classification works before a scheduled official inspection in ten days time.,NO_EVENT
maven-valid-3310,The Roman Catholic Church did everything in its power to sow controversy and intrigue between the two major Protestant factions.,NO_EVENT
maven-valid-6038,Triple H won the match and the championship after last eliminating Orton.,NO_EVENT
maven-valid-7002,"Rock Against Sexism (RAS) was a political and cultural movement dedicated to challenging sexism in the rock music community, pop culture and in the world at large.",NO_EVENT
maven-valid-2823,"King, and The Spinners as well as prominent African performers such as Miriam Makeba, TPOK Jazz, and Tabu Ley Rochereau.",NO_EVENT
maven-valid-3027,"William landed a force including English, Scottish, Dutch, Danish and other troops to put down Jacobite resistance.",NO_EVENT
maven-valid-3920,"Damage was estimated at $104 million, and there were 74 deaths in Mexico.",NO_EVENT
maven-valid-5337,"The final medal tally was led by Thailand, followed by host Malaysia and Singapore.",NO_EVENT
maven-valid-3588,"On October 22, a United Nations–brokered ceasefire unraveled, with each side blaming the other for the breach.",NO_EVENT
maven-valid-470,"The Republican military commander in Madrid was nominally a Spanish general, Jose Miaja, but Soviet military personnel were perhaps more important.",NO_EVENT
maven-valid-7291,"At the time of Annan, David was seven years old.",NO_EVENT
maven-valid-7100,.,NO_EVENT
maven-valid-6985,"Traditionally, the process is divided into three stages: the ""Patria Vieja"", 1810–1814; the ""Reconquista"", 1814–1817; and the ""Patria Nueva"", 1817–1823.",NO_EVENT
maven-valid-7704,"Altogether, Polish forces had some 12 000 men.",NO_EVENT
maven-valid-1801,James Ogilvie Fairlie was the principal organizer of this inaugural Open Championship.,NO_EVENT
maven-valid-6029,The event also has junior and mini races attached with these being run the Saturday before the main race on the Newcastle Quayside.,NO_EVENT
maven-valid-876,The Reading and Leeds Festivals are a pair of annual music festivals that take place in Reading and Leeds in England.,NO_EVENT
maven-valid-6579,"Lasting just 13 days, it is one of the shortest wars in history.",NO_EVENT
maven-valid-4869,"9 on the US ""Billboard"" 200 and No.",NO_EVENT
maven-valid-7552,and Def Leppard.,NO_EVENT
maven-valid-4755,"This CD was also available in a slightly different form on the Walt Disney World: Yearlong Millennium Celebration CD, a promotional album available to purchasers of Energizer batteries.",NO_EVENT
maven-valid-6007,"The format is similar to Farnborough and the ILA, both staged in even years.",NO_EVENT
maven-valid-5936,"The shows were divided into four parts; ""Impossible Princess"", ""Showgirl"", ""Cowgirl"" and ""Encore"".",NO_EVENT
maven-valid-4515,"EDSA is an acronym derived from Epifanio de los Santos Avenue, the major thoroughfare connecting five cities in Metro Manila, namely Pasay, Makati, Mandaluyong, Quezon City, and Caloocan, with the revolution's epicentre at the EDSA Shrine church at the northern tip of Ortigas Center, a business district.",NO_EVENT
maven-valid-4518,"The only means of legitimizing the event was the last-minute Supreme Court ruling that ""the welfare of the people is the supreme law.""",NO_EVENT
maven-valid-6672,"Coody, co-leader with Nicklaus entering the round, rebounded from his bogey at 14 with two consecutive birdies and parred the final two holes while Miller, 23, bogeyed two of the last three holes.",NO_EVENT
maven-valid-1100,Operation Mincemeat was a successful British deception operation of the Second World War to disguise the 1943 Allied invasion of Sicily.,NO_EVENT
maven-valid-7650,"In 2019, it was held from September 6 to 15.",NO_EVENT
maven-valid-6512,TANS Peru Flight 222 was a domestic passenger flight from Jorge Chávez International Airport to Chachapoyas Airport with a stopover at Cap.,NO_EVENT
maven-valid-4398,The weather was that of heavy fog and rain.,NO_EVENT
maven-valid-3722,"It was the 20th staging of the European Super Cup, a fixture between the winners of the UEFA Champions League and European Cup Winners' Cup.",NO_EVENT
maven-valid-5003,"It is held annually in early September in the city center of Novi Sad, in Serbia.",NO_EVENT
maven-valid-2287,The 1961 Grand Final is the oldest currently available on DVD.,NO_EVENT
maven-valid-7516,The South Manchuria railway zone and the Korean Peninsula were already under the control of the Japanese empire since the Russo-Japanese War of 1904.,NO_EVENT
maven-valid-1933,"The title, however, came from the location, Big Spring International Park in downtown Huntsville.",NO_EVENT
maven-valid-7077,The Hatfields were more affluent than the McCoys and were well-connected politically.,NO_EVENT
maven-valid-7922,"Zone in Orlando, Florida.",NO_EVENT
maven-valid-6131,"The brigs were of 12 guns, the 14-gun and the 12-gun .",NO_EVENT
maven-valid-4474,There was a sustained campaign of civil resistance against regime violence and alleged electoral fraud.,NO_EVENT
maven-valid-5294,"The sole fatality was the pilot, Lieutenant Commander Kevin ""Kojak"" Davis.",NO_EVENT
maven-valid-7858,"2005 edition (11th) was the first one to last for three days, previously the festival took two days.",NO_EVENT
maven-valid-1261,"Butler's authority with the Indians was undermined by his poor treatment of Joseph Brant, the leader of the Mohawks.",NO_EVENT
maven-valid-7909,"The contest between Abyss and Raven versus Black Reign and Rellik in a Match of 10,000 Tacks was also featured on the card.",NO_EVENT
maven-valid-587,The first was on May 21 at 06:02 UTC-4.,NO_EVENT
maven-valid-6122,The 1991–92 UEFA Cup was the 21st season of Europe's then-tertiary club football tournament organised by UEFA.,NO_EVENT
maven-valid-1769,Trident was followed up by Operation Python three days later.,NO_EVENT
maven-valid-5247,Following the success of 2005's What Will the Neighbours Say?,NO_EVENT
maven-valid-593,The third happened the same day at 14:56 UTC-4.,NO_EVENT
maven-valid-1701,The draw was made at the Copacabana Palace in Rio de Janeiro on 14 October 1999.,NO_EVENT
maven-valid-5833,"This was the second major military standoff between India and Pakistan following the successful detonation of nuclear devices by both countries in 1998, with the first being the Kargil War of 1999.",NO_EVENT
maven-valid-5301,12 Commando and the Norwegian Independent Company 1.,NO_EVENT
maven-valid-6714,"The scale of fighting was enormous: by 1970 the ARVN was the world's fourth largest army, with the PAVN being similar in size at around a million regular soldiers.",NO_EVENT
maven-valid-4851,"The women's winner, Aberu Kebede, had a time of 2:25:34 hours, which was six seconds off the women's course best.",NO_EVENT
maven-valid-2343,The International Committee of the Red Cross acted as an intermediary between the OPM and the Indonesian authorities.,NO_EVENT
maven-valid-7747,"The 2008 Euroleague Final Four was the final phase Euroleague Final Four tournament of the Euroleague 2007–08 season, featuring four teams that survived a 14-game Regular Season, 6 games in the Top 16 phase, and a best-of-three quarterfinal.",NO_EVENT
maven-valid-2747,"Aeroflot Flight 593 was a regular passenger flight from Sheremetyevo International Airport, Moscow, to Kai Tak Airport in Hong Kong.",NO_EVENT
maven-valid-7547,"Although occasional, the festival series is still active.",NO_EVENT
maven-valid-7843,"The Second Battle of Târgu Frumos, part of the First Jassy-Kishinev Offensive, was a military engagement primarily between the Wehrmacht and Red Army forces in May 1944, near Iași, Romania.",NO_EVENT
maven-valid-5763,"There was one survivor, who happened to be in his water main hole.",NO_EVENT
maven-valid-6798,"In late summer of 1796, the Austrian force reacquired most of the territory lost to the French earlier in the summer.",NO_EVENT
maven-valid-2742,"Most of its properties are located in Toronto (either in the city's Entertainment District, Fashion District or in its ritzy Yorkville neighbourhood), with a few others in Montreal, Niagara Falls, the Miami area, and Las Vegas.",NO_EVENT
maven-valid-1635,It came less than three months after Minh's junta had themselves come to power in a bloody coup against then President Ngô Đình Diệm.,NO_EVENT
maven-valid-3317,"With such mutual antipathy prevailing between the Protestants and Catholics of Germany, nothing that could would fail to be misunderstood.",NO_EVENT
maven-valid-2953,Algiers had been a province of the Ottoman Empire since the Capture of Algiers in 1529 by Hayreddin Barbarossa.,NO_EVENT
maven-valid-1980,"Eventually, the government succeeded in decertifying PATCO.",NO_EVENT
maven-valid-5678,"Zone in Orlando, Florida.",NO_EVENT
maven-valid-7305,"By July 7, Hurricane Calvin made landfall near Manzanillo at peak strength.",NO_EVENT
maven-valid-5080,The charge however was not successful.,NO_EVENT
maven-valid-5650,"Australia then made 389, with Bradman making a famous duck in his final innings.",NO_EVENT
maven-valid-1103,"Part of the wider Operation Barclay, Mincemeat was based on the 1939 Trout memo, written by Rear Admiral John Godfrey, the Director of the Naval Intelligence Division and his personal assistant, Lieutenant Commander Ian Fleming.",NO_EVENT
maven-valid-7750,The first day featured the two semifinal matches.,NO_EVENT
maven-valid-425,John Williams.,NO_EVENT
maven-valid-1409,It was a super-show based on the songs of the Moscow composer Vladimir Evzerov.,NO_EVENT
maven-valid-6719,"The end of the war and resumption of the Third Indochina War would precipitate the Vietnamese boat people and the bigger Indochina refugee crisis, which saw millions of refugees leave Indochina (mainly southern Vietnam), an estimated 250,000 of whom perished at sea.",NO_EVENT
maven-valid-6077,"UFC 110: Nogueira vs. Velasquez was a mixed martial arts event held by the Ultimate Fighting Championship (UFC) on Sunday, 21 February 2010 in Sydney, Australia, at Acer Arena.",NO_EVENT
maven-valid-317,1017.,NO_EVENT
maven-valid-4856,The stage was immediately popular and is now a cherished tradition at the annual event.,NO_EVENT
maven-valid-6949,The Volcano and Ryūkyū Islands Campaign was a series of battles and engagements between Allied forces and Imperial Japanese forces in the Pacific Ocean campaign of World War II between January and June 1945.,NO_EVENT
maven-valid-6099,championships (including world) to be held in Serbia and Montenegro/Yugoslavia.,NO_EVENT
maven-valid-7804,It is considered to be the fourth largest fair in Ontario.,NO_EVENT
maven-valid-4564,Leftists sought universal suffrage and greater rights for workers.,NO_EVENT
maven-valid-2279,"It was the 65th annual Grand Final of the Victorian Football League, staged to determine the premiers for the 1961 VFL season.",NO_EVENT
maven-valid-6764,"By then, other Allied forces were also close to the Rhine.",NO_EVENT
maven-valid-7861,"Visitors also come from different parts of Europe, mainly from Czech Republic, Germany and Poland.",NO_EVENT
maven-valid-7072,"The Hatfields, led by William Anderson ""Devil Anse"" Hatfield, son of Ephraim and Nancy (Vance) Hatfield, lived mostly on the West Virginia side.",NO_EVENT
maven-valid-6947,"Ultimately Laforey was successful, in part due to testimony from the defeated French captain, proving his case and claiming the prize money.",NO_EVENT
maven-valid-4684,"In the winter of 1916–1917, which was the worst for fifty years, the area was considered by the troops of the I Anzac Corps to be the foulest sector of the Somme front.",NO_EVENT
maven-valid-6037,"The main event was an Elimination Chamber match for the vacant World Heavyweight Championship between Triple H, Randy Orton, Batista, Edge, Chris Jericho, and Chris Benoit.",NO_EVENT
maven-valid-887,"In 2011, the capacity of the Reading site was 87,000, and the Leeds site was 75,000, an increase of several thousand on previous years.",NO_EVENT
maven-valid-1417,"Everywhere, the audience was a full house.",NO_EVENT
maven-valid-6583,"The remaining 10,324 to 12,500 prisoners were civilians, either family members of the military personnel or collaborators (razakars).",NO_EVENT
maven-valid-6712,The three-year period of 1972 to 1974 saw heavy fighting and constituted the war's bloodiest years for the ARVN.,NO_EVENT
maven-valid-2177,Corral's rear entrance.,NO_EVENT
maven-valid-6098,"European Championships 2004 in Budva were the joint seventeenth European championships (the other event would be held the next month in Maribor, Slovenia) and were the fourth W.A.K.O.",NO_EVENT
maven-valid-6214,"Division A consisted of 11 teams from last season's Division A, plus Hungary who were promoted.",NO_EVENT
maven-valid-3846,"In 1996, 200 sets of remains were exhumed from the grave by International Criminal Tribunal for the former Yugoslavia (ICTY) investigators.",NO_EVENT
maven-valid-3904,"Nationwide, there were about 100 deaths and $12 million in damage.",NO_EVENT
maven-valid-4629,"The British continued their attacks until April 23, when the town of Samarrah and its railroad fell into their hands.",NO_EVENT
maven-valid-4361,"Severe Tropical Storm Nock-ten, known in the Philippines as Tropical Storm Juaning, was a strong tropical storm which made a total of four landfalls in Southeast Asia, killing more than 100 people and causing damage estimated at US$126 million.",NO_EVENT
maven-valid-4601,"The 2008 figures released by the Turkish Foreign Ministry placed the number of Turkish citizens of Greek descent at 3,000–4,000; while according to the Human Rights Watch (2006) their number was estimated to be 2,500.",NO_EVENT
maven-valid-1538,"In 2008, C.O.M.A.",NO_EVENT
maven-valid-7070,"William McCoy, the patriarch of the McCoys, was born in Ireland around 1750 and many of his ancestors hailed from Scotland.",NO_EVENT
maven-valid-66,Notes: It was a hot day that day.,NO_EVENT
maven-valid-882,"The festival has also hosted prominent international acts such as Alice Cooper, Twisted Sister, Iggy Pop, AC/DC, Metallica, Mika, Slipknot, Guns n' Roses, Eminem, Nirvana, Hole, Foo Fighters, blink-182, The Strokes, Green Day, Faith No More, My Chemical Romance and Red Hot Chili Peppers.",NO_EVENT
maven-valid-591,The second happened on May 22 at 06:30 UTC-4.,NO_EVENT
maven-valid-2661,"The Fox River Grove crash stands as the worst crash involving a Metra train in its history, and one of the worst grade crossing crashes in U.S. history.",NO_EVENT
maven-valid-685,Raúl Alfonsín was the president of Argentina from 1983 to 1989.,NO_EVENT
maven-valid-6466,Among the passengers were almost all the United Kingdom's senior Northern Ireland intelligence experts.,NO_EVENT
maven-valid-7926,The team of Cage and Sting won the encounter.,NO_EVENT
maven-valid-7814,"Following the official closure of the Games, the Paralympic cauldron was extinguished by swimmer Eleanor Simmonds and sprinter Jonnie Peacock.",NO_EVENT
maven-valid-1408,"The official premiere of the show was held in St. Petersburg, in March 1999 in Oktyabrskiy Big Concert Hall.",NO_EVENT
maven-valid-2403,The case was also shown on TV series Bhanwar which was based on real life court cases.,NO_EVENT
maven-valid-6123,It was won by Dutch club Ajax on away goals over Torino of Italy.,NO_EVENT
maven-valid-4523,"On October 4, 2000, Ilocos Sur Governor Luis ""Chavit"" Singson, a longtime friend of President Joseph Estrada, went public with accusations that Estrada, his family and friends received millions of pesos from operations of the illegal numbers game, ""jueteng"".",NO_EVENT
maven-valid-7324,"Scotland saw its first snowfall since March, earlier in the year.",NO_EVENT
maven-valid-360,Pangeran Puger took the title of Pakubuwana I upon his accession in June 1704.,NO_EVENT
maven-valid-1676,"It was also the highest-scoring final, with six goals in total.",NO_EVENT
maven-valid-5560,"Only one person aboard, 19-year-old David Stoliar, survived (he died in 2014).",NO_EVENT
maven-valid-2539,"These fairs run throughout the summer, from spring to fall.",NO_EVENT
maven-valid-4153,"As well as the mainline railway stations above ground and subsurface platforms for the Metropolitan, Circle and Hammersmith & City lines, there were platforms deeper underground for the Northern, Piccadilly, and Victoria lines.",NO_EVENT
maven-valid-924,The Prague uprising () of 1945 was a partially-successful attempt by the Czech resistance to liberate the city of Prague from German occupation during World War II.,NO_EVENT
maven-valid-4678,"Courcelette lies to the south, Pys and Miraumont to the north-west, Eaucourt l'Abbaye to the south-east, the Butte de Warlencourt is to the north-east and Destremont Farm is south-west.",NO_EVENT
maven-valid-7078,"Devil Anse Hatfield's timbering operation was a source of wealth for his family, while the McCoys were more of a lower-middle-class family.",NO_EVENT
maven-valid-2132,A formal surrender ceremony was held in downtown Singapore on 12 September.,NO_EVENT
maven-valid-5866,"The 1968 Intercontinental Cup was a football tie held over two legs in 1968 between the winners of the 1967–68 European Cup, Manchester United, and Estudiantes de La Plata, winners of the 1968 Copa Libertadores.",NO_EVENT
maven-valid-3854,Operation Coburg (24 January − 1 March 1968) was an Australian and New Zealand military action during the Vietnam War.,NO_EVENT
maven-valid-494,"Its slogan is ""The Great Minnesota Get-Together.""",NO_EVENT
maven-valid-4624,"After Baghdad fell to the British on March 11, 1917, there were still 10,000 Ottoman troops north of the city, led by Khalil Pasha, who could represent a threat to Anglo-Indian forces.",NO_EVENT
maven-valid-6682,"The Vietnam War (), also known as the Second Indochina War, and in Vietnam as the Resistance War Against America () or simply the American War, was a conflict in Vietnam, Laos, and Cambodia from 1 November 1955 to the fall of Saigon on 30 April 1975.",NO_EVENT
maven-valid-7573,Art is often held to be an integral part of activism.,NO_EVENT
maven-valid-4536,"Among the highlights of the trial was the testimony of Clarissa Ocampo, senior vice president of Equitable PCI Bank, who testified that she was one foot away from Estrada when he signed the name ""Jose Velarde"" documents involving a P500 million investment agreement with their bank in February 2000.",NO_EVENT
maven-valid-6697,"U.S. and South Vietnam forces relied on air superiority and overwhelming firepower to conduct search and destroy operations, involving ground forces, artillery, and airstrikes.",NO_EVENT
maven-valid-7107,"On July 8, 2000, Dream Theater supporting Iron Maiden show in Mannheim, Germany, continued with Bospop Festival with Joe Satriani, Spock's Beard, Flower Kings, and Vanden Plas, in Weert, Netherlands, July 9, 2000.",NO_EVENT
maven-valid-7508,There is also an emphasis on eco-friendly initiatives.,NO_EVENT
maven-valid-2142,"The failure was the first of its kind for the A380, the world's largest passenger aircraft.",NO_EVENT
maven-valid-7943,Marion Bartoli won the women's singles title.,NO_EVENT
maven-valid-7663,; which was followed by the next edition in November 2012.,NO_EVENT
maven-valid-4657,"The operation failed due to a number of factors, including fierce Partisan resistance in the town itself and along the approaches to Drvar.",NO_EVENT
maven-valid-5606,The next major action in the area was the Battle of Corunna on 16 January 1809.,NO_EVENT
maven-valid-7152,"The final medal tally was led by Thailand, followed by Vietnam and Malaysia with host Philippines in sixth place.",NO_EVENT
maven-valid-426,He and much of his family were taken on the long overland journey to Canada.,NO_EVENT
maven-valid-5658,"Kannada Sahitya Sammelana () (Kannada Literature Conference) is the premier gathering of writers, poets and kannadigas.",NO_EVENT
maven-valid-7984,This was a historic tournament in a few respects.,NO_EVENT
maven-valid-5098,"The captain of the Aeroflot aircraft, Nikolai Dmitrijev (born 18 October 1931), was a Hero of Socialist Labor and one of the Soviet Union's most decorated civil airline pilots.",NO_EVENT
maven-valid-7769,In this innings he hit 12 fours and 13 sixes.,NO_EVENT
maven-valid-4988,Kingsmill was the climax of a string of tit-for-tat killings in the area during the mid-1970s.,NO_EVENT
maven-valid-2052,"The 1932 Cuba hurricane, known also as the Hurricane of Santa Cruz del Sur or the 1932 Camagüey hurricane, was the deadliest and one of the most intense tropical cyclones in Cuban history.",NO_EVENT
maven-valid-1534,C.O.M.A.,NO_EVENT
maven-valid-5682,The main event was for the TNA World Heavyweight Championship between then-champion Kurt Angle and the challenger Christian Cage.,NO_EVENT
maven-valid-2205,The Court of Appeal upheld the verdict in 2002.,NO_EVENT
maven-valid-1588,"It showcased material from her twelfth studio album, ""MDNA"" (2012).",NO_EVENT
maven-valid-6541,"Hostilities have continued since the ongoing Lord's Resistance Army insurgency, and the Kivu and Ituri conflicts.",NO_EVENT
maven-valid-5598,"Mansilla de las Mulas is a town located southeast of León, Spain.",NO_EVENT
maven-valid-7627,Prince Gustaf Adolf was the father of the present king of Sweden Carl XVI Gustaf.,NO_EVENT
maven-valid-8002,The trophy was won by the Netherlands national field hockey team.,NO_EVENT
maven-valid-7645,"Kansas State Fair is a State Fair that is held annually in Hutchinson, Kansas, United States.",NO_EVENT
maven-valid-7414,Tropical Storm Rachel was the only tropical cyclone to make landfall during the 1990 Pacific hurricane season.,NO_EVENT
maven-valid-233,He had two coronary interventions earlier that year.,NO_EVENT
maven-valid-1776,This was the first Boat Race to feature two sets of brothers on opposing sides.,NO_EVENT
maven-valid-1040,"There were 147 male athletes, and only one female athlete: Hendrika Nicoline Van der Heyden, of the Netherlands.",NO_EVENT
maven-valid-7540,"Liverpool Pride is a registered charity run by a Board of Trustees with the stated aim of promoting equality and diversity, advancing education, and eliminating discrimination in relation to LGBT people across the six districts of Liverpool City Region: Halton, Knowsley, City of Liverpool, Sefton, St Helens and Wirral.",NO_EVENT
maven-valid-4983,"The shootings were part of a string of attacks on Catholics and Irish nationalists by the ""Glenanne gang""; an alliance of loyalist militants, British soldiers and Royal Ulster Constabulary (RUC) police officers.",NO_EVENT
maven-valid-7616,History of The Open Championship at Carnoustie.,NO_EVENT
maven-valid-7102,"Metropolis 2000 Tour was the main world tour by progressive metal/rock band Dream Theater, promoting album.",NO_EVENT
maven-valid-4498,The Ukrainian Insurgent Army continued its guerilla activities until 1947 in both Subcarpathian and Lublin Voivodeships with no hope for any peaceful resolution.,NO_EVENT
maven-valid-7464,Sosoliso Airlines Flight 1145 (SO1145/OSL1145) was a scheduled domestic passenger flight between the Nigerian cities of Abuja (ABV) and Port Harcourt (PHC).,NO_EVENT
maven-valid-2272,"In mid-February, Wellington's army broke out of its small area of conquered territory near Bayonne.",NO_EVENT
maven-valid-1564,The most-affected regions were the Sikh neighbourhoods of Delhi.,NO_EVENT
maven-valid-1333,"The last time a boy won both the singles and doubles title at a Grand Slam was Roger Federer at the previous year's Wimbledon, while the last girl was Cara Black at the Wimbledon the year before.",NO_EVENT
maven-valid-4855,The stage is so-named because the festival proper has four main stages.,NO_EVENT
maven-valid-3120,Operation Dragoon was considered a success by the Allies.,NO_EVENT
maven-valid-2731,"It was one of the band's longer tours, divided into 99 dates.",NO_EVENT
maven-valid-6775,"By contrast, the Joint Typhoon Warning Center (JTWC) estimated 1 minute winds of 235 km/h (145 mph).",NO_EVENT
maven-valid-1644,"Khánh and his fellow plotters exploited this to spread rumors that Minh's junta was about to make a deal with Hanoi and then gained the support of the US, most notably through the chief of military forces in Vietnam, General Paul Harkins, who supported Diệm and opposed Minh's November coup.",NO_EVENT
maven-valid-2985,"In the aftermath of the civil war, a low-level insurgency by former Gaddafi loyalists continued.",NO_EVENT
maven-valid-3204,"The retreat divided the dynasty into two distinct periods, Northern Song and Southern Song.",NO_EVENT
maven-valid-7682,"The loss was still bitterly remembered in Great Britain 30 years later, at the height of the Napoleonic Wars.",NO_EVENT
maven-valid-5751,"Season 2 of the show premiered on March 1, 2016, on YouTube.",NO_EVENT
maven-valid-6749,"The final Score was NFC 17, AFC 3.",NO_EVENT
maven-valid-6677,Dave Stockton won the twelfth Par 3 contest on Wednesday with a score of 23.,NO_EVENT
maven-valid-1322,"1 in 2004, and despite being one of the top players of the early to mid-2000s, this would be her only Grand Slam final until the 2006 Australian Open, which she won.",NO_EVENT
maven-valid-2125,"However, due to the end of the war in the Pacific, it was never fully executed.",NO_EVENT
maven-valid-5929,The Circus Live was their biggest tour to date.,NO_EVENT
maven-valid-2250,The first edition of Waves was in 2006.,NO_EVENT
maven-valid-7262,The escaped prisoners were largely awaiting trial.,NO_EVENT
maven-valid-7109,It was the final show for North American leg's tour.,NO_EVENT
maven-valid-6696,"Every year onward there was significant build-up of US forces despite little progress, with Robert McNamara one of the principal architects of the war, expressing doubts of victory by the end of 1966.",NO_EVENT
maven-valid-1254,"The Cherry Valley massacre was an attack by British and Iroquois forces on a fort and the village of Cherry Valley in eastern New York on November 11, 1778, during the American Revolutionary War.",NO_EVENT
maven-valid-511,"According to eyewitnesses, 17 people are missing.",NO_EVENT
maven-valid-8036,It was the third edition of the tournament since the first one in 2010.,NO_EVENT
maven-valid-825,Naval Special Warfare Development Group (also known as DEVGRU or SEAL Team Six).,NO_EVENT
maven-valid-7997,The festival featured diverse genres of music.,NO_EVENT
maven-valid-985,"The United States occupation of Nicaragua from 1912 to 1933 was part of the Banana Wars, when the US military intervened in various Latin American countries from 1898 to 1934.",NO_EVENT
