source_id,text,gold
AAW_ARB_20081212.0094-7,أحاط «دخان بلا نار» أو «بيروت مدينة مفتوحة» في عنوانه الانجليزي، الذي أنتجته «افلام مصر العالمية ـ يوسف شاهين وشركاه» و«ساتيلاند فيلم – قبرص ـ جبرائيل خوري»، قضايا القمع من كل النواحي، نقل الواقع بعيدا عن الرؤية الذاتية وتنقل بين الاجتماعي والسياسي والأمني، لتصب أحداثه في خانة واحدة ألا وهي الظلم الذي يتعرّض له الشعب وقد يصل في أحيان كثيرة الى القتل المباشر، كما حصل مثلا مع موظف عادي صودف وجوده في طريق موكب سياسي، او كما في لعبة المخابرات التي تصطاد الشباب المتظاهرين، او عبر التلاعب الاعلامي بالحكم على الوقائع الأمنية والقاء التهم التي لا تمت الى الواقع بصلة وعلاقات الحب والغيرة... وكل ذلك في سياق متلازم ومرتبط بتفاصيل الواقع الأليم من دون الانجرار الى المبالغة التي قد تفقد القضية أهميتها.,NO_EVENT
e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d8c18e241e5ab40ae12d820d9a93bf726d86de480894899ff75072a2c519d40be4622006c0266a9d6c94963410dd14cc956f2de8144dfb1d47152d57ca67f1de57b571c2614fb64bf08befea9c51738a07a3f6c0adc63154db025a7564e1fbd79d_51,وعند الساعة الرابعة والدقيقة السابعة عشرة، انتهت الجلسة، حيث شكر فرانسين كلّ من ساهم فيها وقال: «سأقدم قراراً في أقرب وقت في ما يتعلّق بالإجراءات المستقبلية لهذه القضيّة»، لتبقى الأنظار شاخصة إلى القرار الأخير للقاضي فرانسين، فهل يعطي السيد ما يطلبه أم يوافق على رأي بيلمار؟,NO_EVENT
AAW_ARB_20061118.0030-13,الى ذلك اوضح قيادي بارز في المحاكم في اتصال هاتفي مع «الشرق الأوسط» من مقديشو أن الحظر الذي فرضته على العاصمة، يستهدف الحيلولة دون وقوع ما سماه بـ«احتجاجات دموية إضافية»، في إشارة إلى إطلاق الميليشيات المسلحة التابعة للمحاكم الإسلامية نيران أسلحتها أول من أمس على متظاهرين جنوب العاصمة لتفريقهم بالقوة بعدما احتجوا على موقفها من منع الاتجار بالقات مما أدى إلى مصرع أحدهم وجرح عشرات آخرين.,NO_EVENT
AAW_ARB_20071219.0046-9,كما طالب المتظاهرون بوقف المداهمات التي تستهدف أتباع رجل الدين الشاب مقتدى الصدر.,NO_EVENT
AAW_ARB_20080203.0024-3,أما الجيش فقد اعتبرها محاولة «للنيل من إرادة اللبنانيين بالعيش المشترك، والإيقاع بين الجيش وأهله»، خصوصا انها تأتي في اعقاب الاحداث التي ادت الى سقوط 7 متظاهرين قبل اسبوع في المنطقة نفسها.,NO_EVENT
AAW_ARB_20080203.0006-4,وهتف المتظاهرون «تركيا علمانية وستبقى» و«فلتستقل الحكومة» و«كلنا جنود اتاتورك»، عند قبر مؤسس الجمهورية التركية العلمانية مصطفى كمال اتاتورك.,NO_EVENT
AAW_ARB_20080303.0032-10,وقال البيان ان «ثمانية اشخاص قتلوا حسب حصيلة وزارة الصحة»، بدون ان يوضح ما اذا كان الضحايا من رجال الشرطة او المتظاهرين.,NO_EVENT
e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d87079cb2e4560976f539300d022f4d45b52aa9a1486d0c8be4b91bda6d4613ed5cc789c72cf297f87008b71690d70b15a34a3b454a551535ed1906c52e54765747325778b96137d3b3abe4f5f91382e6c9a6c2f5e0cc4369de188270a95d98fce_5,لكن أهمية ذلك اللقاء، ومعه المشاورات التي تدور في نيويورك، تكمن في أنه يوحي بأن واشنطن وباريس تقتربان من لحظة اتخاذ القرار النهائي، بما إذا كان ينبغي اعتماد مخرج سياسي من المأزق القضائي، الذي بات يمنع الوصول إلى قاعة المحكمة في لاهاي، بأي شكل من الأشكال، أو ما إذا كان الوقت مناسبا للمضي قدما نحو مواجهة، غير مبررة وغير مرغوبة أساساً، مع سوريا ومع إيران اللتين نفعت العقوبات عليهما في تغيير الكثير من برامجهما وإضفاء الكثير من التواضع على طموحاتهما، حسب التقدير المعلن من جانب الأميركيين والفرنسيين على حد سواء.,NO_EVENT
AAW_ARB_20070927.0029-9,وهاجمت قوات الامن المتظاهرين بالهراوات واستخدمت الغاز المسيل للدموع واطلقت النار في الهواء لتفريق الجموع.,NO_EVENT
AAW_ARB_20070312.0065-3,ورفع المتظاهرون الذين ارتدوا قمصانا بلوني العلم التركي الأبيض والأحمر علمين تركيين كبيرين ورددوا هتافات مثل «لا للإمبريالية الأميركية ولخادمها اردوغان» و«الوطن غير قابل للتجزئة» و«سعيد الحظ الذي يمكنه القول.,NO_EVENT
e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d8c18e241e5ab40ae117573416292077c6ba3817422962343b7e47459fcf21b2f70a6834a4f2bce9b6f5a146f1f3b07e9757dbb9fcd91d853a59b90a2215ddd297f1e6236ef71d525911490a7698b9a82cdde34885b11f4599820ab856f6c630d2_26,وماذا لو ملأ العلماء المسلمون والكهنة المسيحيون شوارع العالم احتجاجا إنطلاقا من الآية التي توصيهما بكلمة «سواء»؟,NO_EVENT
e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d89aa86111c94aa038ad90aa93e386a44adc6e8f2a5a79ce91f463e32eb3cbc280591910ded9f14aa2b35bc4af96ef8a67835d4294f882ab4c00a826d0e68509a9a707a6cc930b16086fa5457c7dd54935c36a5857fb8fe9c368386dd7abde40f1_8,وكانت لجنة تحكيم محترفة، مكونة من مصورين عالميين ولبنانيين وفنانين تشكيليين وأساتذة جامعيين ونقّاد فنيين، قد اختارت في المرحلة الثانية من «موزاييك»، مئتي صورة، توزعت على عشرة معارض في الأشرفية.,NO_EVENT
AAW_ARB_20070124.0019-11,وفي النبطية (عاصمة محافظة جبل عامل) اقفل عشرات المتظاهرين قرابة السادسة من صباح امس مداخل مدينة النبطية من خلال حرق الاطارات المطاطية، كما جرى اقفال بعض الطرق المؤدية اليها.,NO_EVENT
AAW_ARB_20070212.0058-10,وقد اتهمت الادارة الدولية التابعة للامم المتحدة المتظاهرين بتهديد الامن وبالشغب، بينما يقول الألبان إن «هناك ازدواجية في المعايير حيث لم تقمع مظاهرات الصرب في ميتروفيتسا بينما تم التعامل بوحشية مع مظاهرات الألبان».,NO_EVENT
AAW_ARB_20070615.0025-23,وقام المتظاهرون بإلقاء حجارة وبيض واكياس بلاستيكية مليئة بالدهانات الملونة على المدخل الرئيسي للسفارة بعد إلقاء عدد من الكلمات.,NO_EVENT
e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d89aa86111c94aa03836c5f8ea76b6f46b4955f6006bf7e48eb134602c8f089e169f5a290d9488e10c6d1c510d7fbe6cf34beec121f6fbd55f501f28d617120aef823bc5761623c0455e8ea5b5a8b896aff615cb478d8c432b307eaec8b27a71e1_38,وبديهي ان يستمر شباب الثورة ساهرين على تنفيذ أهدافهم حتى لا يتم التحايل عليها بالتجزئة او بتطويل أمد التنفيذ لكي يدب اليأس في النفوس فيقرع جرس الانصراف للثوار.,NO_EVENT
AAW_ARB_20070603.0060-19,يذكر ان المتظاهرين منعوا من الاقتراب من هايليغندام، ولهذا اجتمعوا في روستوك.,NO_EVENT
e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d8c18e241e5ab40ae1c4195a023a8fcefb6870d93af60b4d843c9514bed83f882c13bd4da50142bcdb9c21ae4f947927530dc60561d6c453ea44be6b3ae82cc2fb0610043ab8ea0e509238a4207940642278e1b5f8d44458e805b125086ea24760_7,وأشار جعجع إلى أن «الفريق الآخر يتحضر لمواجهة سياسية ولمزيد من التعطيل وشلل المؤسسات»، مستبعدا حصول مواجهات ميدانية إلا عبر طرق ملتوية من خلال بعض الاضرابات والمطالب التي لا علاقة لها فعليا بصورة مباشرة بأمور الناس وعلى سبيل المثال الاضراب للاحتجاج على ارتفاع اسعار المحروقات.,NO_EVENT
AAW_ARB_20081125.0051-5,وقطع المتظاهرون الماء والكهرباء عن المجمعات الثلاثة.,NO_EVENT
e6874d82b9c4d0103fd007efea0e7eca336dea0efc24441a27868905f8f508400568a4339b405423780fc901f4b44ac89e218a029bfb02c8419d1e424d5e621a20794e6415d7f245a122080e49834cc47333137b054f38a16d54c1844f54111bb7ecc9af149fc5a67ac12279f69d228bb721bba186e7d4e078239ee7402a1246a45dc66500a8d1f5_16,"ولا شك ان الذين خرجوا الى الشارع لم يكونوا يعرفون انه اغتيل لاجل ذلك ولم تكن بينهم كلمة سر، ولعل بعضهم لم يكن يحب اسم ""ثورة الارز"" وكان يفضل عليه اسم ""ثورة الاستقلال""، بل لعل بعضهم لم يكن رفيق الحريري يعني له اكثر من كونه سياسيا بين هؤلاء السياسيين وكونه محسوبا على سوريا في نهاية المطاف واغضب كثيرين بسبب ""سوريته""... لكنهم خرجوا الى الشارع لانهم ادركوا ان الجريمة شكلت فاصلا بين عهدين، وانها غدت جسر العبور لاستعادة الاستقلال، وبالتالي فلا عودة لعهد الوصاية.",NO_EVENT
AAW_ARB_20071211.0015-13,وتم بالاتفاق مع المتظاهرين لاحقا رفع الشعار الضوئي «أوقفوا ثاني اوكسيد الكربون» على جدار المحطة.,NO_EVENT
e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d89aa86111c94aa0385323b601d0c87aaffff0c9121ee53c411980a4d566cd79fa150ba131788573f811f26b389b4141785c6d850421f5e3e037988e45356a5a0fe94546afa258804ecd4a73d0574bfb811c173e5e4a000defbbca05c2bae85533_6,وأورد بقرادوني خمس إنجازات للثورة المصرية أبرزها أن الثورة ليس لها قائد وأن ما من حصانة لحكمٍ فاسدٍ وظالم مشيراً إلى ثورات الجزائر واليمن والبحرين وليبيا، في الوقت الذي أعلن فيه رئيس الحكومة العراقية نوري المالكي العزوف عن الترشح لهذا المنصب مرة أخرى وبدأ العراقيون ايضاً يسألون عن حقوقهم ونفطهم ومائهم.,NO_EVENT
e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d87079cb2e4560976f41b904fd6a5b433bb1240ff273c7535d2b8301b0b4ee439b6f45a0aaac15446d40cd3dd1ea587e4455699f7288e19be2e77b4901eb9eb3de29527224b3cc3915190c89213f5161b2c0731ad0edc98212aefe01ff661dac4c_16,هناك طرف أثبت وجهة نظره بقوة العديد ولاحقا السلاح: نحكم لبنان ونبسط رجالنا (بتجمع عفوي!),NO_EVENT
AAW_ARB_20070117.0067-6,وأضافت الشرطة مؤكدة انها لن تسمح للطلاب المتظاهرين بمواقف عابثة كهذه مجددا رغم حريتهم في التعبير، وذلك لما قد تمثله من خطورة على النشء وتشجيع على قتل النفس تعبيرا عن الرفض والاحتجاج.,NO_EVENT
e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d89aa86111c94aa038a2f7c56515376557d1efa48864b7ba41f9c0ece437db525605d91482ef8a2366993c3fb252d34f9f0cd5c41ea5a1bb3ed243f92570cddff6f0fe03714f0dfe531a91113133fe9fbfc7e3453ff0c7cdd2bf9db8ea273404cd_5,وتتناسب الثورة التونسية مع النموذج الذي وضعه هانتنغتون في كتابه الذي تناول فيه موجات الديموقراطية بين العامين 1974 و1989.,NO_EVENT
AAW_ARB_20081004.0011-22,واضاف «قام الجنود برش هذا السائل النتن على متظاهرين وكانت رائحته لا تحتمل».,NO_EVENT
e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d87079cb2e4560976fe9a1b169cbf7d9cf76beba3bb782fb46eaf201c5390badaa11dc2657f7611e4f8163b35bc5e215cdb6f2482389027680bb7b49b0a3f3f3a2971ffbbaa6df74096ade7229daec86809be1fbe10bf21930eaeb8501764af61e_8,لم يكن أمام جنبلاط سوى الانتقال كلياً الى موقع المعارضة، فالمرحلة لا تحتمل أي قرار آخر، وهذا ما فهمه في الأيام الماضية.,NO_EVENT
AAW_ARB_20070321.0026-4,وحسب ضيف الله فان المعتقلين ليس لهما علاقة بـ«جبهة الخلاص» المسلحة في دارفور «كما نسب اليهما زوراً وبهتاناً»، وكشف أشهب أن أحد منسوبي الدفاع الشعبي حاول إطلاق النار على المتظاهرين بيد انهم ألقوا القبض عليه وأخذوا منه البندقية التي كان يحملها وقاموا بتسليمه للشرطة.,NO_EVENT
e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d87079cb2e4560976f2538ee511f4ad0d1d97b344e2a0e49c265003e108b20efc439ca460d26ed429404006a1d893e4c5746991804542924eec41d6a256ccf5e8f7aa25b4d525a350221e656c8afdf7ec634e5c376f7c1020f5afe227848784bd0_36,وقال جنبلاط في مؤتمره الصحافي: «مع وصول البلاد الى مفترق ومنعطف خطير، وبعدما أخذت المحكمة الدولية بعداً سياسياً بامتياز صار يهدد الوحدة الوطنية والأمن القومي، وما التسريبات المتنوعة والمتكررة في صحف عربية ودولية إلا لتؤكد هذا البعد السياسي المشبوه، وبعد أن تحول مسار هذه المحكمة ليصبح بمثابة أداة تخريب وقد خرجت عن مسار العدالة لتدخل في بازار السياسة وسوق الابتزاز والابتزاز المضاد، وبما أن المبادرة العربية كانت بنودها واضحة كل الوضوح ولا تحتمل أي مراوغة وتنص على الغاء ارتباط لبنان بالمحكمة من خلال الغاء بروتوكول التعاون ووقف التمويل وسحب القضاة».,NO_EVENT
AAW_ARB_20071115.0080-1,حماس انشقت على السلطة، وأخذت غزة بالقوة، وقام رجالٌ من منسوبيها برمي موظفين في فتح من أعالي البنايات، وقتل أمنُها المتظاهرينَ سلماً في الشوارع، ومنعوا الناس من الصلاة في الساحات العامة، كل ذلك جرى في اقل من خمسة أشهر.,NO_EVENT
e6874d82b9c4d010348e7713f3214371c0e9c5443e48b7f78f572ea79ea2e0b4487406ca60fda58e42427899171dd7b8d11b424ba355de41f679fe9f610fa9ae8ce5d70ce9f942745fbb6c76441b24a19d837068525a7153b00a90a26a5479e09223ff3ac1e2ffbb1c7ae9cb9995a4b1a772a03dd9831625ad971fd827ff814a84b0f12913a39b50_22,وكان جنبلاط من اقرب حلفاء سعد الحريري قبل ان يخرج من تحالف قوى 14 آذار.,NO_EVENT
AAW_ARB_20081217.0032-1,عاد الهدوء أمس إلى شوارع العاصمة أثينا، بعد مواجهات وصدامات بين الطلاب المتظاهرين وقوات الشرطة، استمرت 11 يوما، وبدأت بسبب مقتل صبي يبلغ من العمر ستة عشر عاما على أيدي أحد رجال الشرطة.,NO_EVENT
AAW_ARB_20081226.0056-6,وكان التباطؤ الاقتصادي العالمي واغلاق مطارات بانكوك من جانب متظاهرين مناهضين للحكومة في ذروة الموسم السياحي قد دفع العديد من الاقتصاديين للمقارنة بما حدث في الازمة المالية الآسيوية عامي 1997-1998 عندما انكمش اقتصاد تايلند بنسبة 10.5 في المائة.,NO_EVENT
AAW_ARB_20070911.0023-3,وقال المصدر إن بعض المتظاهرين استخدم الأسلحة النارية ضد رجال الأمن وأصحاب المحلات التجارية، وأوضح أن الأجهزة الأمنية «تمكنت من السيطرة على الموقف وتم ضبط عدد من المحرضين والمتسببين في الأعمال التخريبية وضبط كمية من الأسلحة التي استخدمت من قبل مثيري الشغب».,NO_EVENT
e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d8c18e241e5ab40ae1d254a53ad603cd24f3183238045ef2059d33dca1e0c451004053a1db325dbd13194bceeb844c31f271e13272b3b19b90026b9be61f005d33d5e294db21b711073a56302352e52cc59edb4caad37279a0f272866eef6e3df1_11,ليس من مصلحة سوريا ان تضع المعارضة فقط في أي تركيبة حكومية مقبلة، وعقلانيتها تسمح بتوسيع الهامش على معظم الاطراف اللبنانية، ولكنها بدون أدنى شك، لن تقبل بأن تكون أي حكومة مقبلة ضد مصالحها وأمنها واستراتيجيتها، ولا شك بأن المقاومة لا تزال حاضرة بقوة في هذه الاستراتيجية.,NO_EVENT
AAW_ARB_20071031.0015-39,وقال علي رضا بالغ رئيس قسم ميليشيا «البسيج» الاسلامية في الجامعة ان «المتظاهرين حطموا باب كلية العلوم الاجتماعية ودخلوا» الحرم.,NO_EVENT
AAW_ARB_20080907.0030-5,وسيطر مائة شرطي على ثلاثين من المتظاهرين بلا صدامات وذلك خلف الحاجز الآلي لدخول الجناح المخصص للشخصيات في المطار.,NO_EVENT
AAW_ARB_20071231.0019-10,وكانت الشرطة الكينية اعلنت مقتل اربعة رجال بالرصاص امس في كيسومو غرب كينيا حيث حاول مشاغبون اثناء احتجاجات على بطء عمليات فرز الاصوات نهب منازل ومتاجر.,NO_EVENT
AAW_ARB_20061124.0017-18,ورفع المتظاهرون لافتات موحدة الشكل على خلفية حمراء مذيلة بتوقيع «الحياة ـ الانتفاضة الثانية» مع رسم لتفاحة.,NO_EVENT
AAW_ARB_20080813.0009-7,وبدوره، اكد اللواء القريشي لـ«الشرق الأوسط» خروج المئات من المتظاهرين من مدن بلدروز وبني سعد ومندلي والمقدادية والخالص في المحافظة، مطالبين بعودته الى منصبه.,NO_EVENT
e6874d82b9c4d010348e7713f3214371c0e9c5443e48b7f78f572ea79ea2e0b4487406ca60fda58e92ee3ae466d7f77c85fd3876875bdd1f1349380756431bb6aa16e4a52882030fd88325f47fcdb256e98acc767133ad543c60e6459f981b188759ce4b2141f19f461e893147f33ce6650d489249d385fe1abf1cd144d0457f21d5756dedd150c8_36,كان المنتخب السعودي قريبا من الكأس الرابعة ولكنه خسر نهائي نسخة 2000 في لبنان امام اليابان بوجود لاعبين بارزين امثال نواف التمياط وأحمد الدوخي وطارق المولد وصالح الصقري وعمر الغامدي وعبدالله الواكد ومحمد نور ومحمد الشلهوب وطلال المشعل ومرزوق العتيبي وعبيد الدوسري.,NO_EVENT
AAW_ARB_20080722.0017-5,وحسب مصدر في هذه المنظمة، فإن جنود فرقة في الجيش الاسرائيلي هاجموا في ذلك اليوم المتظاهرين اليهود والعرب ضد بناء جدار الفصل العنصري قرب قرية نعلين شمال رام الله.,NO_EVENT
e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d8c18e241e5ab40ae12d820d9a93bf726d86de480894899ff7cb400b3616b0973b1888f9bb9549da7600a9126c8b9ad34d064cc67506e0ce58d0fc13d54d3f8c906cba1ec45f1322439803df49b1b858b66250f0111667d24786931eaf7fc90c2b_11,سادسا، ربحت المعارضة فرصة ذهبية عندما انكشف للرأي العام علناً أن سبب تعثّر التسوية هو الموقف الأميركي في حين أن المعارضة كانت إيجابية جداً في التعاطي مع هذه التسوية، وهي حرصت في بيان استقالة وزرائها على توجيه الشكر إلى كل من الملك عبد الله والرئيس بشار الأسد لتؤكّد أنها حفظت مقام القيادتين السعودية والسورية وأن المواجهة هي مع الأميركيين الذين أحبطوا التسوية في لبنان، وهي مواجهة ستكون مريحة في الداخل لأنها تفترض أن أي طرف لبناني سيتولى التصدي لفريق المعارضة فإنه يكون شريكاً للأميركيين بإسقاط التسوية وإنه كان يراهن على الموقف الأميركي لتعطيلها.,NO_EVENT
e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d89aa86111c94aa038855213b248efab1fe463d3f0f812e5664eb9683cd732e11601d33c46a2d4a353806db80dd96481604b6f4c490b32957700b35a77171857d89567f49d599eb6267c4855fdf837fac8280d56e1c84e2b1d436c13e7b23631f8_10,÷ رأى العلامة السيد علي فضل الله، في تصريح لمناسبة ذكرى المولد النبوي، أن «ما تعيشه الأمة بعد ثورتي تونس ومصر، أضعف القوى الخارجية»، مشيرا إلى أن «المرحلة المقبلة ستشهد تعزيزا للوحدة الإسلامية والوطنية، وم?يدا من الحماية للواقع العربي من محاولات الت?زئة ?,NO_EVENT
e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d89aa86111c94aa038089e64f31dba999685129c106fdffbc6d52ff5769bf70c6e71471d66a551442251c29c7ca8f0d6880eeb34ebb5d66caf38a5deb4b50d18a6b9879ddf971fc5e4b15173d10d50e28f3a4e7bf6f47dd3edbe729db184ccb345_13,وفي ارتدادات الثورة على سياسة مصر الخارجية، قال إنه بعد ترتيب الأوضاع الداخلية، ستعود مصر للعب دور إقليمي، ليس تحت الغطاء الأميركي، ولكن دون التصادم مع الولايات المتحدة.,NO_EVENT
AAW_ARB_20081116.0065-31,ثم قرر أن يدخل إلى القاعة مناقشا مشاغبا.,NO_EVENT
e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d8c18e241e5ab40ae1ebe6cefdbda1d448f9870ed1afb1f3218f81d0a75485d6b6ca50e7b3e2e67561257b0797f15d20a7a6a8043bee08146b1c6341072256de8e8a77c21eb135fec70f1602d6b4f03b0c40e45b20f6d6ff4a07e6fcaf13193782_8,أما صحيفة «واشنطن تايمز» الاميركية المقربة من «المحافظين الجدد» فنقلت عن الباحث في مؤسسة «بروكينغز» بروس ريدل توقعه أن نشهد بعد استقالة المعارضة «خطوات ربما تقود إلى الحرب في الشرق الأوسط»، مذكّراً بأن «سوريا وإيران وحدهما القادرتان على منع حزب الله من الاستيلاء على لبنان».,NO_EVENT
e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d8c18e241e5ab40ae1a42d8b977888eb65002dd1837fad3bf05b7c2870c16297cc55cbe221f6c35b3f3b8ff34fd65791a832cc54b12dd83ec3ed42319fa789c5a0d6620069678f298f755f4b4a8936e30a2cfc44780004f8e0262bec927efbfb63_2,ويقول مصدر لبناني واسع الاطلاع ل ـ «السفير» إن حركة الحريري لا يمكن فصلها عن بدء الاستعداد للدخول في مسار الحل، وان هذا الاستعداد من المحسوم أن الفريق الآخر(المعارضة) سيلاقيه بالعزيمة والارادة ذاتيهما، انطلاقا من الثوابت التي أقرتها قمة بعبدا الثلاثية التي جمعت قادة السعودية وسوريا ولبنان وشارك في جزء أساسي منها رئيسا مجلسي النواب نبيه بري والوزراء سعد الحريري باعتبارهما رأسي السلطتين التشريعية والتنفيذية ورأسي فريقي المعارضة والموالاة واللذين يعول عليهما تولي الترجمة العملية للحل المنجز.,NO_EVENT
e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d87079cb2e4560976f5b42c41c6373a41f80639291a98baed0bd7d826e7f2ff3011334c3f2ad624abe873b63daff5803f6b9785353ada86034cd6256ef307cc96d673301c9e06e255294b546518f64ac1fc148b24be21a9ef3fe788c446afc139b_32,وأعلن السيّد أنّ لقاء حصل بين محاميه عازوري وبيلمار عند استلامه رئاسة لجنة التحقيق الدولية حول مسألة احتجاز الضباط الأربعة ونقل عنه وجهة نظره وهي موثقة ومفادها أنّ عدم احترام معايير العدالة الدولية في الاعتقال وفي التحقيق سيؤدّي مستقبلاً لضرب مصداقية المحكمة الخاصة بلبنان وهذا ما يحصل الآن.,NO_EVENT
AAW_ARB_20070124.0010-11,وبعد اندلاع الاشتباكات، لجأ الجيش اللبناني الى الفض بين الطرفين وعملت وحداته على فتح بعض الطرق، لكن العملية لم تمر على خير اذ أفيد انه اثر فتح اوتوستراد جبيل ومحاولة القوى الامنية تفريق المتظاهرين جرى تدافع واطلاق نار وتعرض موكب النائب السابق فارس سعيد لرصاص ما أدى الى إصابة 10 اشخاص.,NO_EVENT
e6874d82b9c4d010348e7713f3214371c0e9c5443e48b7f78f572ea79ea2e0b4487406ca60fda58e53a0a06d1ddea882e3899222d3789717c7eecce90152769a10c32c91ed60561b7b0072d67e99dc3dce466905d7f674cecedf46c26325bdfa1b9a9a093074b278960a189ec4fd5225a8b1b15ae081f677f01ef356f57488a9d1f60d0d71020a99_2,"وقالت مديرة التجمع مي ابو السمن ان اكثر من620 فتاة وشابا قد استفادوا من خدمات المركز التدريبية في الاعمال المهنية ومنها الخياطة والتجميل ومهارات الحاسوب واللغة الانجليزية.واضافت ابو السمن في حديث الى وكالة الانباء الاردنية (بترا) ان المركز يسعى الى ان يكون مركزا تنمويا شاملا من خلال تجهيزه لعيادة صحية باشراف طبيب سيتم انتدابه من وزارة الصحة وعيادة خدمات نفسية وقانونية ستباشران عملهما خلال الاسابيع المقبلة.واشادت عقيلة السفير الاسباني بمشروع المركز وقالت ""ان المشروع مميز جدا كونه يلامس احتياجات اهالي المنطقة وخاصة النساء"".",NO_EVENT
AAW_ARB_20081206.0023-9,وسارع مسؤولون حكوميون بالقول ان المتظاهرين الحقوا أضرارا كبيرة بالاقتصاد.,NO_EVENT
AAW_ARB_20081009.0023-10,ورد بعض الشبان بإلقاء الحجارة على قوات الأمن بيد ان غالبية المتظاهرين فروا حين بدأت قوات الامن في مطاردتهم في مفرق المصحة والشوارع الرملية المتفرعة.,NO_EVENT
AAW_ARB_20070625.0031-12,وفي مانشستر (بريطانيا) طالب آلاف المتظاهرين في بريطانيا امس رئيس الوزراء المقبل غوردن براون بسحب قوات بلادهم من العراق في غضون مائة يوم بمناسبة تنصيبه على رأس حزب العمال في مانشستر (شمال غرب).,NO_EVENT
AAW_ARB_20070607.0057-23,وذكرت الشرطة انها استخدمت خراطيم المياه، لتفريق مجموعات من المتظاهرين.,NO_EVENT
e6874d82b9c4d010b8b7dac04374ea41ec080da22210428e012fd95878a061fd72b2b161787e37333e7d2925e5d67370793ed7b5d43475b16ea0ba10b0fe95dba57d62d0ea3e43e368794ba1e6e5b6967ea8891a1447e86fce0d2bf587ddeeb99e4eb8a199404f3e61582fc693e121dc4ac6641d3b24bd11cd3f1795c05540a621cdf77d2c391938_18,"أما الندوة الثالثة ستقام في الدار البيضاء خلال الفترة من 10 إلى 13 يوليو القادم ويدور محورها الرئيسي حول "" برامج التطوير   الوطنية للمسرح في البلدان العربية  وتقام الندوة الرابعة في الكويت   خلال الفترة من 11 إلى 14 سبتمبر القادم ويتناول محورها الرئيسي ""   التنمية المسرحية العربية المستدامة "" وتختتم الندوات في الشارقة بندوة   محورها الرئيسي يدور حول ""الملتقى العربي للتنمية المسرحية "" يصدر بعدها   إعلان الشارقة للتنمية المسرحية العربية.",NO_EVENT
e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d89aa86111c94aa038089e64f31dba999685129c106fdffbc60bfcc1d2641c83f475e0484ab4744c48a87970eb1d77ff1cc2ca6357f40c4d170fe83c0b8698cc8bc1f8864b96934744da1da937490f8d63923bfffd801b8ed61a2ef845a9d590d4_19,ويضيف «حتى أعتى العروبيين في مصر، رحبوا ببيان القوات المسلحة حول الالتزام بالمعاهدات الدولية».,NO_EVENT
